id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	146	0.51796825201	0.614248131957	visual	right	left	visual	NA	436.157876684	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	147	0.514678897976	0.543871997633	visual	right	right	visual	NA	498.854611011	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	148	0.402173743991	0.56764298995	visual	left	left	visual	NA	475.483043701	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	149	2.84847324196	0.655320192468	tactile	left	right	visual	NA	383.823788201	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	150	0.397793815006	1.32919935573	visual	left	right	tactile	NA	301.685938903	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	151	0.417712380004	0.827237638912	visual	right	right	tactile	NA	295.274116739	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	152	0.401516809012	0.997903753365	visual	left	right	visual	NA	379.247325298	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	153	1.27505558205	0.798984335638	visual	right	left	tactile	NA	242.696638044	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	154	0.406712029013	1.47057890274	visual	right	right	visual	NA	408.116705948	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	155	1.420277839	1.3410106679	tactile	left	left	tactile	NA	281.216054747	FALSE	FALSE	FALSE	TRUE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	156	0.405017675017	1.43982548842	visual	left	left	visual	NA	464.88660021	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	157	4.628472034	0.963726638807	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	158	0.622750686016	1.09842817634	visual	right	right	tactile	NA	260.189133289	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	159	0.486826881999	1.45188940937	tactile	right	right	visual	NA	933.063497243	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	7.71660255099	2	160	2.25382768601	1.45343564796	tactile	right	catch	tactile	NA	711.812875757	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	1	2.17673115304	1.16450913817	tactile	right	right	visual	NA	422.024524538	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	2	0.697376265016	0.575443062741	tactile	right	left	visual	NA	368.558411894	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	3	0.478757650999	1.49323194847	visual	left	right	tactile	NA	257.167711214	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	4	0.388873432006	0.670308769101	tactile	left	left	visual	NA	347.500647535	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	5	3.77658685099	1.0753178308	visual	right	right	tactile	NA	314.021687896	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	6	1.41832271102	1.4728552072	visual	left	right	visual	NA	446.230392437	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	7	1.70929315698	1.17027301922	tactile	left	right	tactile	NA	338.75838347	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	8	0.592202369007	1.001900037	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	9	3.01603746699	1.05270517276	visual	left	right	visual	NA	519.704078906	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	10	0.401541290048	0.751232640174	tactile	right	right	visual	NA	338.809831475	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	11	0.409212314	0.750019945001	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	12	1.62497246702	0.972364244501	tactile	right	left	visual	NA	461.706576112	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	13	3.09944321302	1.3538295656	tactile	left	left	tactile	NA	236.412682105	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	14	0.469056509959	0.875686513319	tactile	left	left	tactile	NA	213.106175303	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	15	0.416066573991	1.009227824	tactile	left	left	tactile	NA	230.599961709	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	16	1.13573902397	0.920298117439	tactile	right	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	17	1.61642780004	1.06142539798	visual	right	right	visual	NA	639.845676662	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	18	1.42494365602	1.36775344248	visual	right	left	visual	NA	366.517201182	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	19	0.559727177955	0.97193374241	tactile	right	right	visual	NA	355.922092276	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	20	0.406161876977	1.13739260259	tactile	left	left	visual	NA	351.777841104	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	21	3.57977877703	0.955336202324	tactile	left	right	tactile	NA	284.473049338	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	22	0.504797679023	1.31834749737	tactile	right	right	tactile	NA	569.031881285	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	23	0.535134880047	0.863490023847	tactile	left	left	tactile	NA	464.025132824	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	24	1.10342081601	1.43228527941	tactile	right	right	visual	NA	357.729355281	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	25	0.478515406954	1.47606167407	tactile	left	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	26	1.79974034301	1.19137341878	tactile	right	right	tactile	NA	317.34821084	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	27	0.437683672993	0.717997995845	tactile	left	left	tactile	NA	493.602144765	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	28	0.404999923019	1.02647761977	visual	left	right	tactile	NA	310.743262933	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	29	0.407509721001	1.45793715223	tactile	left	right	tactile	NA	333.508807409	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	30	0.404516712006	0.999727246921	tactile	left	right	visual	NA	587.31074672	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	31	3.35298361199	0.786864140056	visual	right	left	visual	NA	335.866336594	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	32	2.45086373703	0.807157214329	tactile	right	left	tactile	NA	290.481530305	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	33	0.420274524018	1.26119886084	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	34	1.61408286501	0.845430367089	tactile	left	left	visual	NA	384.332118556	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	35	0.511204345035	0.669458405225	visual	right	right	tactile	NA	315.499346412	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	36	0.413818950998	0.836158564897	visual	left	left	visual	NA	144.916416786	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	37	1.28672493098	0.679983130466	tactile	right	right	tactile	NA	288.71423722	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	38	0.395999939006	0.870018375124	tactile	right	left	visual	NA	322.74493156	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	39	1.00274367601	0.863276488063	visual	left	left	visual	NA	555.383233586	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	73.279612839	3	40	2.837926562	0.825287495075	visual	right	left	visual	NA	367.004944535	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	41	4.11219031602	0.859569639354	tactile	right	left	tactile	NA	250.545308285	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	42	0.397615058988	0.977037143877	tactile	right	right	visual	NA	535.904617805	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	43	2.26860352501	0.87491043252	visual	left	right	visual	NA	521.839189169	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	44	0.406153924007	1.19081049893	tactile	right	right	tactile	NA	483.613394666	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	45	2.65458846698	0.932240586966	visual	left	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	46	4.12675643305	0.502843904841	visual	right	left	visual	NA	662.467804796	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	47	0.442504370993	0.614272531922	tactile	right	left	visual	NA	396.154621732	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	48	0.394998176955	1.29063937163	visual	right	right	tactile	NA	422.553292068	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	49	0.408936271037	0.789632406755	tactile	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	50	1.50914288498	0.787428456608	tactile	right	left	tactile	NA	253.772703058	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	51	0.423805758997	0.653839600497	visual	right	left	tactile	NA	399.228743161	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	52	0.412504518987	1.41579457225	visual	right	right	visual	NA	400.70426435	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	53	2.48522120202	1.03928100142	visual	right	left	visual	NA	427.861386212	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	54	0.404169571993	0.789326690898	visual	left	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	55	1.28217994096	1.37388532028	visual	right	right	tactile	NA	233.428096399	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	56	0.407389783009	0.6678692701	tactile	right	left	tactile	NA	286.344172549	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	57	0.402729285008	0.708975533737	visual	left	left	visual	NA	459.303620912	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	58	0.398321686022	1.12025158003	visual	left	right	visual	NA	393.73503963	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	59	7.969640253	0.528668808395	tactile	left	right	tactile	NA	272.392737214	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	60	0.595935279038	1.38790723148	tactile	left	right	visual	NA	381.97608717	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	61	0.429558463045	0.750442659719	tactile	left	right	tactile	NA	327.002256934	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	62	0.412175415957	1.25869784786	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	63	1.055916688	1.20363037485	visual	left	left	tactile	NA	222.909702803	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	64	0.404662457004	1.40915141462	visual	right	left	tactile	NA	239.751149027	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	65	1.18974049902	1.14862511143	tactile	left	right	visual	NA	320.09527419	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	66	2.59527661902	0.965293227598	tactile	left	left	tactile	NA	248.554273101	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	67	0.415550072037	1.39004029495	visual	right	left	tactile	NA	361.056323687	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	68	1.07536997303	1.27425758323	tactile	right	left	visual	NA	326.03644341	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	69	1.20815361402	1.01390530108	tactile	left	left	tactile	NA	117.209527642	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	70	1.17275014997	1.32407193823	visual	left	right	visual	NA	338.611763436	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	71	1.147445679	1.38296873166	visual	right	right	visual	NA	314.815703081	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	72	3.46977903997	1.1351503491	tactile	left	left	visual	NA	313.449514506	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	73	0.432060988969	0.939624436914	tactile	left	right	tactile	NA	258.235120738	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	74	0.451181047014	1.36373304134	tactile	left	right	tactile	NA	271.26041532	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	75	1.18446742103	0.508880288106	visual	right	left	tactile	NA	286.581327557	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	76	0.427973085025	0.833931215703	visual	right	left	visual	NA	315.375151986	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	77	0.403196316038	1.29333573912	tactile	right	right	tactile	NA	340.923358512	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	78	3.31933192699	0.578619940994	visual	right	right	tactile	NA	309.04231465	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	79	0.412557374977	1.23129465342	visual	right	right	visual	NA	140.153215209	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	3.86467279703	3	80	1.55535026098	1.03488259173	visual	right	right	visual	NA	528.794085956	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	81	5.51059574401	1.33214071163	visual	left	left	visual	NA	623.358523066	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	82	0.560246951994	0.848504223093	visual	left	left	tactile	NA	247.599708557	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	83	0.399898773001	0.725509714485	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	84	1.02501092205	0.683117681882	tactile	left	right	tactile	NA	324.312146753	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	85	0.407112206973	1.34183125523	visual	left	right	visual	NA	289.650045452	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	86	1.18417239597	1.20351713388	visual	left	right	tactile	NA	291.905194812	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	87	2.04964591097	1.20715271496	tactile	left	left	visual	NA	394.502244715	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	88	0.720721415011	1.48950694164	tactile	left	right	visual	NA	264.181874052	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	89	1.25876872998	1.49721274451	tactile	right	right	tactile	NA	297.406949161	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	90	0.420984263008	1.40566713691	visual	right	right	visual	NA	361.069131759	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	91	1.09820020996	0.856502461426	tactile	left	left	visual	NA	351.167188259	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	92	1.000544407	1.3929676393	tactile	right	left	visual	NA	268.989035336	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	93	0.976607570017	1.09551241657	visual	right	left	visual	NA	383.230080071	FALSE	FALSE	FALSE	TRUE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	94	4.309092279	0.936758870246	visual	right	right	visual	NA	102.65223746	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	95	1.61384528299	0.958044866935	visual	right	right	visual	NA	130.764805712	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	96	0.471940054034	0.800013414346	visual	left	left	visual	NA	298.887315323	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	97	1.95558114297	1.29605276899	visual	right	right	tactile	NA	55.9296126594	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	98	0.562399832008	0.602378971852	visual	left	left	tactile	NA	303.161277785	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	99	0.403351445973	0.965215902579	tactile	right	right	visual	NA	295.190798061	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	100	1.00091670104	1.38661356009	visual	left	right	visual	NA	262.326815573	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	101	0.843868500961	0.795819106169	visual	left	left	visual	NA	359.670955513	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	102	0.882350864005	0.643635205076	tactile	right	right	visual	NA	99.378637562	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	103	4.871190643	0.695015603016	visual	right	left	tactile	NA	77.8704386321	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	104	0.890056479024	0.887719112442	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	105	1.14785160602	1.16173852278	tactile	right	left	tactile	NA	226.879958878	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	106	1.87566950201	1.07566372568	tactile	left	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	107	1.32031601202	1.16557592366	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	108	0.939764161012	0.77980347252	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	109	0.826865857991	0.900320560104	visual	left	right	tactile	NA	319.280129566	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	110	0.436267042009	0.65201945524	visual	left	left	tactile	NA	357.640200469	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	111	1.949062853	1.49978081403	tactile	left	right	tactile	NA	258.674755576	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	112	0.916488980991	0.843743701768	tactile	left	left	visual	NA	389.93157493	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	113	0.402988323011	0.74149001279	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	114	3.30661890097	0.750042925395	visual	right	right	tactile	NA	304.390499252	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p03	2015	07	02	14	35	f	21	l	23.935301691	3	115	0.407465701981	0.95840745675	tactile	right	left	tactile	NA	258.823916898	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
