id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	46	1.46169158118	1.13029788278	tactile	right	left	tactile	NA	416.475408943	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	47	1.27803283511	1.06189385364	visual	left	right	tactile	NA	365.578954108	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	48	1.69370455598	0.982032494831	visual	left	left	tactile	NA	309.254557826	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	49	1.64066068595	1.48361523134	tactile	left	left	visual	NA	452.112715458	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	50	1.32998733781	1.4910202116	visual	right	left	tactile	NA	360.229996964	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	51	1.32878190395	0.58915822092	visual	right	right	tactile	NA	891.258760821	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	52	1.13301934581	1.48183043562	tactile	left	left	visual	NA	359.568592161	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	53	1.08571834001	1.05603988115	tactile	left	right	tactile	NA	395.019091433	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	54	1.01342159999	0.84400738183	visual	left	right	tactile	NA	338.234289549	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	55	1.04053020081	1.47787696578	tactile	right	left	tactile	NA	297.793671722	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	56	1.03001330886	0.682533861159	visual	right	left	tactile	NA	431.156774517	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	57	1.621804266	1.02737743693	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	75.7960299139	practice	58	2.01420547697	1.14470446403	visual	right	right	visual	NA	513.264967594	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	1	18.7963927828	1.07217358587	visual	left	left	visual	NA	454.803788802	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	2	2.012182398	0.97619287624	visual	right	right	tactile	NA	429.606484482	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	3	2.00555460714	1.33382012241	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	4	1.25404621102	0.661040027275	visual	left	left	visual	NA	647.805018583	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	5	1.20116094709	1.46858698603	tactile	left	right	visual	NA	497.407400748	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	6	1.03672202397	0.559804017287	tactile	right	left	tactile	NA	661.015660502	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	7	1.42418614798	0.772722284322	visual	left	right	visual	NA	324.385673273	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	8	5.91015196708	1.06499379157	tactile	right	left	visual	NA	287.459268002	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	9	9.50380344992	0.941082929407	visual	left	right	tactile	NA	302.10723402	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	10	12.693744455	1.41699421119	tactile	left	right	tactile	NA	296.751612332	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	11	10.306825737	0.981342470915	tactile	left	left	tactile	NA	443.633590592	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	12	6.51307687792	1.4759878465	tactile	left	right	visual	NA	351.557464106	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	13	6.59951120405	0.557292637582	visual	right	right	tactile	NA	405.646040803	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	14	8.72719624708	1.06026306626	visual	left	left	visual	NA	400.025682291	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	15	3.45934085501	0.647730515792	visual	right	left	tactile	NA	336.976740975	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	16	7.64392192801	0.928538639399	visual	right	left	visual	NA	332.949791336	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	17	8.89105869806	0.954010881953	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	18	7.95474310103	1.18924763473	tactile	right	left	visual	NA	458.476909902	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	19	5.68519960716	0.872482409707	tactile	right	right	visual	NA	471.754960949	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	20	4.10949720489	0.81225729207	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	21	108.094009485	0.998812487197	tactile	right	right	tactile	NA	475.532788318	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	22	2.15029366896	0.562348128551	tactile	left	right	tactile	NA	452.177144121	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	23	1.56895078113	0.853976468115	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	24	1.66729376209	1.43562986328	visual	right	right	visual	NA	492.116736248	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	25	1.76027125306	1.43260349245	visual	left	right	tactile	NA	343.967872206	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	26	2.2681610079	1.16674710326	tactile	left	left	visual	NA	442.767999368	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	27	1.56763006398	0.597128512892	visual	left	left	tactile	NA	350.167097757	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	28	1.74689269811	0.802541485571	visual	left	right	visual	NA	361.199100967	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	29	1.65707596112	0.729030497326	visual	right	left	tactile	NA	300.64323335	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	30	1.48045250098	0.870341400409	visual	right	right	tactile	NA	305.955058197	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	31	1.31325138896	1.10859836312	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	32	1.59328215104	0.696182402614	visual	left	left	visual	NA	415.061040083	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	33	1.57119551487	1.20988709529	visual	right	right	tactile	NA	261.509504402	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	34	1.65436830721	1.30403639103	tactile	left	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	35	2.27415551292	0.59353063623	visual	left	left	tactile	NA	325.655063381	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	36	6.21327693597	1.17215573521	tactile	left	right	visual	NA	331.231157295	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	37	19.114340489	1.04056420224	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	38	2.38676476083	0.993310000829	visual	right	left	visual	NA	474.097582977	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	39	5.38495953102	1.1261800523	visual	right	right	visual	NA	449.937305413	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	22.385887492	2	40	1.80810072296	0.813496877132	visual	right	left	visual	NA	337.828287389	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	41	5.894205241	1.36332794307	visual	right	left	visual	NA	343.867347576	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	42	7.20410755882	0.804682671027	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	43	11.906345956	1.39666302923	tactile	left	left	visual	NA	356.907214504	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	44	7.76482259901	0.718004088895	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	45	2.97953001503	1.37862395368	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	46	3.08760846383	0.71143906317	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	47	3.23581871414	0.551158462133	tactile	right	left	tactile	NA	348.141347524	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	48	12.729408337	0.690860223578	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	49	2.26412557485	1.20725445188	tactile	left	right	visual	NA	387.220293516	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	50	2.285358808	1.14284731649	tactile	right	left	tactile	NA	290.810432052	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	51	2.72077645897	0.55746473622	tactile	left	right	tactile	NA	263.9909063	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	52	1.88755765907	1.01764055557	visual	left	left	tactile	NA	297.037163051	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	53	1.72752111615	0.895758643723	visual	right	left	tactile	NA	257.388355676	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	54	1.75562570291	0.526195609802	visual	left	right	visual	NA	321.576483082	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	55	1.97057508701	1.17081976139	tactile	right	left	tactile	NA	183.347692015	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	56	1.81375237298	0.693724915292	visual	right	left	visual	NA	283.750920324	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	57	2.05208574515	1.21919486204	tactile	left	left	visual	NA	360.773370601	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	58	1.51378888404	1.1913642546	visual	right	right	visual	NA	484.05960016	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	59	1.61900356296	0.635162534185	tactile	right	left	visual	NA	278.643697267	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	60	1.71326012793	1.25142625415	visual	left	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	61	2.20802330901	0.740953906507	visual	left	left	tactile	NA	402.051439043	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	62	1.55338060483	1.47793363581	visual	left	left	tactile	NA	341.129485983	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	63	1.53489853698	1.09986549265	tactile	left	right	tactile	NA	261.300446	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	64	1.80327643594	0.565671953469	tactile	left	left	visual	NA	353.737498401	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	65	1.885438625	0.688299550226	tactile	left	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	66	2.11664506001	0.73781981824	visual	left	left	visual	NA	511.422700481	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	67	2.02510954905	0.639461670084	visual	left	right	tactile	NA	281.26853751	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	68	2.05462559615	0.732792130144	visual	left	right	visual	NA	327.127720462	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	69	1.98377308901	1.43193828893	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	70	1.98891394911	1.04165519598	tactile	right	right	tactile	NA	368.295741733	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	71	1.87737749889	0.895889285076	visual	right	right	tactile	NA	267.373857554	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	72	1.85099817789	1.26234025655	visual	left	left	tactile	NA	323.344986187	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	73	1.83007078199	1.13068219821	tactile	right	right	visual	NA	325.929453596	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	74	1.76142149605	1.11917144072	visual	right	left	tactile	NA	246.214112733	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	75	1.64830874	1.19183472456	tactile	right	right	tactile	NA	289.552058093	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	76	1.61671480304	0.961123763877	visual	right	left	tactile	NA	339.491880964	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	77	1.63455820386	0.937757656577	visual	right	left	visual	NA	282.65177086	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	78	1.55636250088	1.39334317161	tactile	right	right	visual	NA	381.461002864	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	79	1.72952275397	1.12297838412	tactile	right	right	tactile	NA	226.220612414	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	39.7682664529	2	80	1.91258276999	1.19229857659	tactile	right	right	tactile	NA	309.160981094	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	81	6.21144165215	1.13733087877	visual	left	left	visual	NA	262.726332759	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	82	1.83744834014	1.21941267812	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	83	1.71391633083	0.642611414627	visual	right	left	tactile	NA	229.02593296	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	84	1.77904673107	1.41208846463	tactile	right	left	visual	NA	301.546982722	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	85	1.59216849902	0.528694258556	tactile	left	left	tactile	NA	317.977499217	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	86	1.55478791078	1.05571616272	visual	left	left	visual	NA	509.903328959	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	87	1.38978712098	0.663630055632	tactile	left	right	tactile	NA	277.180765755	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	88	1.68515686598	0.779474673654	tactile	right	left	visual	NA	330.628056079	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	89	1.62905686884	1.17790372663	tactile	right	left	tactile	NA	261.483680923	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	90	1.71398296393	1.10143746454	tactile	right	right	visual	NA	367.453070125	FALSE	FALSE	FALSE	FALSE	TRUE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	91	1.628525218	1.43062137624	tactile	left	left	tactile	NA	282.430571271	FALSE	FALSE	FALSE	FALSE	FALSE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	92	1.64415428299	1.37924755521	visual	right	left	visual	NA	306.447524345	FALSE	FALSE	FALSE	TRUE	TRUE	0
p08	2015	06	16	12	33	f	21	l	33.3670755429	2	93	1.6740523451	1.10632648642	visual	right	right	visual	NA	403.452742146	FALSE	FALSE	FALSE	FALSE	FALSE	0
