id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	feedback_response	recalibration	blink	saccade
p05	2015	06	09	10	51	f	21	r	44.793091625	1	15	0.403509644093	0.518882806948	tactile	left	right	tactice	NA	394.57503974	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	16	0.42696117796	1.23101731723	tactile	right	right	visual	NA	528.882459388	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	17	0.395833307994	1.45726998662	tactile	right	right	visual	NA	474.363335059	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	18	0.39780887193	0.608922836418	tactile	left	right	visual	NA	304.88743633	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	19	0.413120349986	1.25190519184	tactile	right	left	tactice	NA	367.246423848	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	20	0.429836391006	1.3308839507	visual	right	right	visual	NA	516.159860999	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	21	0.41251454805	0.986252763592	visual	left	left	tactice	NA	304.161925218	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	22	0.395902107004	1.29314828477	visual	left	right	visual	NA	357.702205889	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	23	0.402978142025	1.00423228295	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	24	0.765073034912	0.742547930768	tactile	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	25	0.673303530901	1.29351740841	visual	right	right	tactice	NA	317.592527368	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	26	0.977036706056	1.13417956375	visual	left	right	tactice	NA	205.669980962	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	27	0.576975442003	1.00208283754	tactile	right	left	tactice	NA	250.945169246	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	28	0.400513962959	1.05688314331	tactile	left	left	visual	NA	310.408418532	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	29	0.394410675974	0.938771499812	tactile	right	right	visual	NA	285.80327495	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	30	1.62230310298	0.541144193552	tactile	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	31	0.652532527922	1.33309733251	tactile	right	right	tactice	NA	424.681780278	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	32	1.84378362505	0.821664926123	tactile	left	right	visual	NA	483.164943522	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	33	2.39415065595	0.749534428382	visual	right	left	tactice	NA	267.727050348	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	34	0.506566214957	0.689392178714	visual	right	left	tactice	NA	642.714370973	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	35	0.54231211904	1.25426204429	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	36	0.743833606015	0.699561990323	tactile	right	left	tactice	NA	178.894132376	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	37	0.758301228052	1.31572231282	tactile	right	left	visual	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	38	1.31874432007	1.33030478141	tactile	right	left	visual	NA	425.173083204	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	39	0.414639130002	1.47378717161	visual	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	44.793091625	1	40	27.5342451071	0.649025226372	tactile	left	left	visual	NA	457.774773357	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	41	0.886657736963	1.41934745799	tactile	right	right	visual	NA	332.607719698	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	42	0.488202526933	1.42013421314	visual	left	right	tactice	NA	353.950217483	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	43	0.39595495793	0.717476900318	tactile	right	left	tactice	NA	309.232584317	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	44	0.410153524019	0.97915291793	tactile	right	right	visual	NA	318.726104684	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	45	1.64091359696	1.28346774323	visual	right	left	tactice	NA	415.824561496	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	46	0.402786999941	0.937854636235	tactile	right	right	tactice	NA	437.702599564	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	47	0.403771761106	1.46927067331	tactile	left	left	tactice	voice	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	48	1.10972831899	0.949766428493	visual	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	49	0.83016303496	1.21825540864	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	50	0.62686170009	1.29275119106	visual	right	right	visual	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	51	0.796240346972	1.33852818903	visual	left	left	tactice	NA	254.904874717	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	52	0.456569761969	0.908977149186	visual	left	left	tactice	NA	260.436314624	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	53	1.67036051303	1.28233523893	tactile	right	left	visual	NA	286.393492832	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	54	0.400511989952	0.696152713677	tactile	left	left	tactice	NA	515.12615697	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	55	0.396322075976	0.651120388391	tactile	right	left	tactice	NA	272.151258308	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	56	0.402405344998	1.02258051365	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	57	0.635338537046	0.74883648369	visual	right	right	visual	NA	395.295277005	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	58	0.410793154035	0.501740448597	tactile	right	right	visual	NA	420.262308093	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	59	0.41004478198	1.03667649115	tactile	left	right	visual	voice	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	60	0.997659322922	0.52000230837	visual	right	right	visual	NA	458.005991299	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	61	0.438010015059	1.34527003448	visual	left	left	visual	NA	418.961560237	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	62	0.396325312904	1.22800547898	tactile	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	63	0.658531556954	0.949111396194	visual	right	right	visual	NA	313.731675502	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	64	0.402540888987	1.03178396397	visual	left	left	visual	NA	453.127386747	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	65	0.409693407943	1.17888362931	tactile	left	left	tactice	NA	496.416248498	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	66	0.401053422014	1.11465887577	visual	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	67	0.843270523008	1.45351404795	tactile	left	left	visual	NA	288.943846826	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	68	0.437005574	0.584490729475	tactile	right	left	tactice	NA	425.641354173	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	69	0.406602739007	0.880099694389	visual	right	right	tactice	NA	370.401652297	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	70	0.398387539084	1.22945025841	visual	left	right	tactice	NA	270.753029268	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	71	0.399833500036	1.06627402287	tactile	left	right	tactice	NA	237.032778794	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	72	0.402686403017	0.688895908313	visual	right	right	visual	NA	495.934772422	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	73	0.395633312059	1.01013419075	tactile	left	right	tactice	NA	92.6108108833	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	74	0.397122220951	1.32216098343	tactile	right	left	visual	NA	452.120857313	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	75	2.11925251596	0.585464354917	visual	right	left	visual	NA	403.773881728	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	76	1.91106145503	1.17793499099	visual	left	right	tactice	NA	276.861447841	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	77	1.81383111095	0.759779980486	tactile	left	left	visual	NA	279.240962234	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	78	1.83088537899	1.15120499648	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	79	0.734125694027	0.707794201979	tactile	left	left	tactice	NA	443.199001718	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.92024355405	1	80	0.534773887019	0.570723114088	visual	right	left	tactice	NA	273.147955653	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	81	0.920255017001	1.33251288288	visual	left	left	visual	NA	464.568033814	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	82	0.449705022969	1.10184240896	visual	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	83	0.744193776976	1.10249548617	visual	right	left	visual	NA	380.550618633	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	84	0.417182408972	0.908205587092	tactile	left	right	visual	NA	308.991066646	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	85	0.394947603927	0.952481503592	tactile	right	left	tactice	NA	277.759194141	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	86	0.401045707986	0.541892747779	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	87	0.656912563951	0.945823262408	tactile	left	left	visual	NA	343.070174335	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	88	0.392788600991	0.945993636198	tactile	left	right	tactice	NA	307.507230551	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	89	1.79788866709	1.02641532959	visual	left	right	visual	NA	300.724616274	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	90	2.08873098402	1.34170708646	tactile	left	left	tactice	voice	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	91	1.28639809601	0.852435529311	tactile	right	left	visual	NA	509.067226318	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	92	0.437240181025	1.00269239142	visual	left	right	tactice	NA	244.307732326	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	93	0.399259904982	0.600350467512	visual	right	left	visual	NA	437.498669256	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	94	0.395236048964	0.564733439721	tactile	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	95	0.566213574959	0.741442735345	tactile	right	right	tactice	NA	392.033257405	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	96	0.400491081993	0.658492765933	tactile	left	left	tactice	NA	471.843083738	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	97	0.396960588987	0.63145760314	visual	left	left	tactice	NA	430.319200619	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	98	1.60109439807	0.921544208079	visual	right	left	tactice	NA	298.172704643	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	99	0.405395367998	1.24201889874	visual	left	right	tactice	NA	170.890495065	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	100	1.64053899096	0.83329313131	visual	right	right	tactice	voice	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	101	1.01640056795	1.17077522189	tactile	right	right	visual	NA	539.385279873	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	102	0.404310003039	0.821847598167	visual	left	left	visual	NA	560.96017058	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	103	1.821992649	1.10904720865	visual	right	right	tactice	NA	412.35773114	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	104	0.544287602999	0.652604180617	visual	right	left	visual	NA	336.466936162	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	105	0.581478994922	0.675589564697	visual	right	right	tactice	NA	138.546956005	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	106	0.628054175992	0.727066933129	visual	right	left	visual	NA	284.734781599	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	107	0.526610456058	1.34773312508	visual	left	right	visual	voice	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	108	1.14465145895	0.822858504364	visual	left	left	visual	NA	410.629225313	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	109	0.603274626075	1.01630145964	visual	left	right	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	110	0.755664707976	0.583281571178	tactile	left	left	visual	NA	543.504741509	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	111	4.13835252298	0.668361816883	tactile	left	left	visual	NA	317.643235787	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	112	0.768723085988	1.104631308	visual	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	113	11.463141881	1.39603551844	tactile	right	left	tactice	NA	275.327350246	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	114	0.645229047979	1.37512346697	tactile	left	left	tactice	NA	500.634334865	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	115	0.452392994077	1.39617165983	visual	left	left	visual	NA	521.939894883	FALSE	FALSE	FALSE	TRUE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	116	0.405742828036	1.07071385675	tactile	right	right	tactice	NA	283.638552064	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	117	0.492783476016	1.03823867219	tactile	right	left	visual	NA	253.821482533	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	118	0.453125978005	1.36704922144	tactile	right	right	tactice	NA	516.865983256	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	119	0.417159604025	1.042495462	visual	right	left	visual	NA	290.546613745	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.62099483609	1	120	0.445917026955	0.61792167684	visual	right	right	visual	NA	622.417276842	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.34198696003	1	121	1.09101049101	0.672910914393	tactile	right	left	visual	NA	42.3509583343	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.34198696003	1	122	0.564042333979	0.979188864247	visual	left	right	tactice	NA	36.5596994525	FALSE	FALSE	FALSE	FALSE
p05	2015	06	09	10	51	f	21	r	4.34198696003	1	123	0.510566513054	1.13334219165	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE
