id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	trigger_sent
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	1	52.381882602	0.942834951039	visual	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	2	1.35803325998	1.41194475492	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	3	1.64986468398	1.35029984584	tactile	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	4	2.15388927399	1.23979960927	visual	left	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	5	1.52378908201	0.90455417448	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	6	3.00754580501	1.30707821549	tactile	right	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	7	0.575723463029	1.10528881527	tactile	right	right	tactile	NA	668.68608736	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	8	2.307471979	1.06590028071	tactile	right	left	visual	NA	522.173975944	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	9	31.884163729	0.74100849017	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	10	59.820714536	1.32656877568	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	11	6.33307699102	1.14094066188	tactile	left	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	12	1.33377889701	0.684023724096	tactile	left	right	tactile	NA	480.098419532	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	13	1.86580382002	1.26444388222	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	14	0.832904613984	1.0164379127	tactile	left	left	tactile	NA	440.254673944	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	15	0.996392537025	0.807155906801	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	16	1.08123318403	0.703497957308	tactile	right	left	visual	NA	379.384715343	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	17	1.82585792802	1.49161579898	tactile	right	left	tactile	NA	324.756805669	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	18	0.938782291021	0.7716115541	tactile	left	right	tactile	NA	521.679729572	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	19	0.986858897028	1.06765566291	visual	right	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	20	0.617720053997	1.13529177635	visual	left	right	visual	NA	435.205279326	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	21	1.33463700098	1.26900139772	tactile	right	left	tactile	NA	270.378887944	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	22	1.41090894601	1.43035111971	visual	right	left	visual	NA	351.93567496	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	23	0.410850115994	0.516270144709	visual	right	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	24	1.21056396695	1.31477465991	tactile	left	left	visual	NA	463.298563729	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	25	1.24400951201	1.27774049584	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	26	5.33899202402	1.07436905495	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	27	1.17759075004	1.26507882452	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	28	3.23568355601	0.525409443595	tactile	left	right	visual	NA	496.548608062	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	29	1.69178963301	1.18423901682	tactile	right	right	visual	NA	321.132162819	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	30	3.17156879901	0.614549622243	visual	left	right	visual	NA	344.497878395	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	31	1.92939979199	1.25708972543	tactile	right	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	32	5.64048649801	1.20372492324	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	33	0.949371620023	1.21470697967	visual	right	left	visual	NA	344.954756962	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	34	2.02119840699	1.25518998827	visual	left	left	visual	NA	419.923506386	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	35	1.021928109	0.723527918221	visual	right	right	visual	NA	397.501963424	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	36	0.529195318988	1.21409548955	tactile	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	37	1.11965687404	1.21588395775	tactile	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	38	1.93326422299	0.775454144286	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	39	2.51972038305	0.637040616709	tactile	left	right	tactile	NA	391.390421952	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	655.044909409	practice	40	2.757164946	0.756643444231	tactile	right	right	tactile	NA	343.73980941	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	41	60.9075631259	1.23665528267	tactile	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	42	1.15553240501	0.6497086642	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	43	3.60099002603	0.812959659796	tactile	left	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	44	2.13908304705	1.2723868388	tactile	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	45	1.240553663	1.35370682056	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	46	2.23252599599	0.775252209657	tactile	left	right	visual	NA	540.062165936	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	47	1.87719338905	1.274115374	tactile	right	left	visual	NA	315.333962673	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	48	1.28697442997	0.514480233317	tactile	left	left	visual	NA	413.403478393	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	49	1.69905135798	1.36930697182	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	50	1.41414669104	1.04517148675	tactile	right	left	tactile	NA	350.287548965	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	51	2.562353716	1.2068765866	tactile	right	right	tactile	NA	280.248344061	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	52	1.86451401497	0.567728990475	tactile	left	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	53	2.43833332503	0.82697735761	tactile	left	right	tactile	NA	376.095899031	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	54	0.822852283018	0.672117539758	tactile	left	right	visual	NA	366.577193898	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	55	2.03120284196	1.39141493016	tactile	right	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	56	0.743405772955	0.885827937661	tactile	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	57	1.44126261503	1.11343070413	visual	left	right	visual	NA	364.448015578	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	58	3.28299216396	1.36487321431	tactile	right	right	visual	NA	446.460974345	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	59	2.11606821098	1.1056919891	tactile	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
p04	2015	07	03	18	40	m	23	r	20.256059947	practice	60	0.735730891	0.96932962114	tactile	left	left	visual	NA	412.823529565	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	1	8.90840616997	0.923011213368	visual	right	left	visual	NA	637.845373305	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	2	2.02109319798	0.924853096499	visual	left	right	tactile	NA	332.773283182	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	3	3.53867806302	1.45061693157	visual	left	left	tactile	NA	321.313380147	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	4	4.161687096	0.823913270089	tactile	left	right	visual	NA	352.612781571	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	5	4.87087294797	1.39581866839	visual	right	left	tactile	NA	348.017198325	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	6	1.88802256499	1.05593007471	tactile	left	right	visual	NA	446.016668924	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	7	2.453301734	0.628960865236	visual	left	right	visual	NA	418.390534411	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	8	1.68523057899	0.943722946068	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	9	2.45649117604	1.28620687235	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	10	1.614998554	0.557426103815	visual	right	right	tactile	NA	362.487202859	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	11	2.047655423	1.47637843168	visual	right	right	visual	NA	455.192869995	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	12	2.15461804601	1.08983165949	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	13	2.46532553004	1.21425939712	visual	left	right	visual	NA	345.015680534	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	14	1.726782621	1.33037886712	visual	left	right	visual	NA	357.643354568	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	15	2.14339032501	1.0234357352	visual	right	left	tactile	NA	281.552293454	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	16	2.07896700001	1.41497987853	tactile	right	right	visual	NA	357.54742712	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	17	2.04727154505	1.08504258365	tactile	right	left	tactile	NA	323.507534049	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	18	1.59715363098	1.29684793519	tactile	left	right	visual	NA	342.26474649	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	19	2.31131674198	0.829070040663	tactile	left	left	visual	NA	445.946299005	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	20	3.10386178497	0.978184629164	visual	left	right	tactile	NA	304.721557477	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	21	1.47341898002	1.47670727684	tactile	left	right	tactile	NA	338.617947826	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	22	1.32457471004	0.669612905177	visual	right	left	visual	NA	426.856277452	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	23	1.32715248602	1.11367850698	tactile	left	right	visual	NA	454.502073699	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	24	3.76182984805	0.705538762468	tactile	right	right	visual	NA	347.284508229	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	25	1.75401218899	0.599261469404	tactile	right	left	visual	NA	326.287815289	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	26	2.67271322204	0.659971537292	tactile	right	left	visual	NA	290.124617401	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	27	1.87605548999	1.25513087547	visual	right	right	visual	NA	398.508990242	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	28	1.79236520798	0.618481014809	visual	right	left	tactile	NA	294.030264835	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	29	2.177737405	1.26968375185	visual	left	left	tactile	NA	221.698111796	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	30	2.55171792099	0.805064482075	tactile	right	right	tactile	NA	312.322976533	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	31	3.86270543904	1.45216853632	tactile	left	right	tactile	NA	328.324323404	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	32	5.38461564999	0.582108177548	tactile	left	left	tactile	NA	327.954262088	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	33	5.072604421	1.3415093851	visual	right	left	visual	NA	306.570482615	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	34	5.23168715899	1.45540129456	tactile	right	right	visual	NA	276.841411076	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	35	2.87959623704	1.0643790482	tactile	left	right	visual	NA	319.493314484	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	36	2.32430291397	0.551838376295	tactile	right	right	tactile	NA	361.583657388	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	37	2.62720432598	1.32755804002	tactile	right	left	tactile	NA	256.030110584	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	38	2.48207737895	0.747787365172	visual	right	left	visual	NA	357.254566508	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	39	2.54090709198	1.29760682463	visual	right	left	tactile	NA	296.268035017	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	161.836418757	1	40	1.95552645199	1.46801221948	tactile	right	right	visual	NA	356.201505172	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	41	6.56232718995	0.711018704332	tactile	right	left	visual	NA	421.887410339	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	42	1.57284672401	0.686260197075	visual	right	left	tactile	NA	325.650546583	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	43	2.04471767601	1.37094195134	visual	right	left	tactile	NA	286.788367317	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	44	2.01472363999	1.25114435221	tactile	right	right	tactile	NA	355.057752458	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	45	4.64918335498	0.821651213397	tactile	left	left	visual	NA	451.463355275	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	46	2.04349724198	1.46348774795	tactile	right	left	tactile	NA	385.286751727	FALSE	FALSE	FALSE	TRUE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	47	2.302541724	1.07675080445	tactile	left	right	visual	NA	342.495607212	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	48	2.09970193298	1.35657186159	tactile	right	right	tactile	NA	363.514212077	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	49	10.277356529	1.20856182749	visual	right	left	visual	NA	347.288312216	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	50	6.40414603299	0.7098252035	visual	right	right	tactile	NA	314.67754714	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	51	6.20079371601	0.742069539245	tactile	left	left	visual	NA	505.080688396	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	52	2.18335579603	0.542687443755	tactile	left	left	visual	NA	318.801650894	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	53	7.19227886799	1.17270489907	tactile	left	left	tactile	NA	339.764799632	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	54	3.22606406099	1.34314411228	tactile	left	left	tactile	NA	291.767607385	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	55	2.94959948701	1.29185615355	visual	right	left	visual	NA	297.645647137	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	56	3.05909558601	1.20629465895	tactile	right	right	visual	NA	372.601337731	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	57	7.11648800701	0.769156194756	visual	right	left	visual	NA	288.317978906	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	58	3.18474612304	0.935076026724	tactile	left	right	tactile	NA	344.621646975	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	59	3.76114101696	1.31654957169	tactile	right	left	visual	NA	321.409885946	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	60	8.48666640598	1.16470723731	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	61	3.65317094099	1.25792166664	tactile	right	left	visual	NA	393.879160983	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	62	2.30717440997	0.963149705489	tactile	right	left	tactile	NA	294.841245166	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	63	2.775355711	1.09639851669	tactile	left	right	tactile	NA	396.767883969	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	64	4.50515248999	1.1054050517	visual	right	right	visual	NA	431.05270603	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	65	3.72780649498	0.859939747401	visual	left	left	tactile	NA	303.513802297	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	66	4.484254835	1.15543145801	visual	left	left	visual	NA	277.056397637	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	67	3.899967134	1.48660511619	visual	right	right	visual	NA	372.562766541	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	68	2.68808337598	1.28610149592	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	69	2.882450237	0.687730659542	tactile	left	right	visual	NA	392.3767581	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	70	2.71753624902	1.06143267938	tactile	right	left	tactile	NA	338.240610261	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	25.660270659	1	71	2.89958222501	1.36404331884	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
