id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	trigger_shown
p05	2015	07	04	14	34	m	33	r	4.65464207	2	79	2.082031767	0.769329845939	visual	left	left	tactile	NA	328.057298728	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	80	2.02683051798	0.955256370283	visual	left	right	tactile	NA	346.127161349	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	81	5.44633708801	0.524725633549	visual	left	left	visual	NA	370.783171093	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	82	1.92590507399	0.932111225762	tactile	left	left	visual	NA	331.785121874	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	83	1.70111016795	0.550288227661	visual	right	right	visual	NA	425.89115497	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	84	1.53197858896	1.16388770096	visual	right	right	tactile	NA	234.404496732	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	85	1.70415632299	1.47266737642	visual	right	right	tactile	NA	657.581171254	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	86	1.657797519	0.788325834216	tactile	left	left	tactile	NA	336.216405442	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	87	1.50482887798	1.04635762747	visual	left	right	visual	NA	437.861835177	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	88	1.48782660405	0.774554910705	visual	left	right	visual	NA	489.299647918	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	89	1.74217482697	0.642147492871	visual	right	right	visual	NA	484.240706835	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	90	1.61909098399	1.33038511287	visual	left	left	visual	NA	438.704838802	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	91	1.869689424	0.812785060552	visual	right	right	tactile	NA	397.95397711	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	92	1.63120551	0.810642709227	visual	left	left	tactile	NA	472.880541463	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	93	1.62530386902	1.1786390538	tactile	right	catch	tactile	NA	340.331405809	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	94	1.77080623101	0.841384374973	tactile	left	left	tactile	NA	441.781094763	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	95	1.67518669402	1.09660982141	visual	right	right	visual	NA	631.634062272	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	96	1.50862353598	1.49545212909	tactile	right	right	visual	NA	468.429314555	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	97	1.48118769599	0.571092559942	tactile	left	left	visual	NA	428.582154738	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	98	3.92589605099	1.15160667761	tactile	left	left	visual	NA	394.759618037	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	99	1.86003505002	0.981140998132	tactile	left	right	tactile	NA	348.31645852	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	100	1.850886436	0.71918812251	tactile	left	left	tactile	NA	407.212875201	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	101	1.61305317201	0.701783280574	visual	left	left	visual	NA	465.44918709	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	102	1.70272448403	0.609731316207	tactile	right	right	visual	NA	395.752707438	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	103	11.75754071	1.45639835239	tactile	left	left	tactile	NA	409.380969242	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	104	1.83530182001	1.18655380293	tactile	right	left	visual	NA	497.000318777	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	105	6.77111264301	0.697052027798	tactile	right	right	visual	NA	437.407567864	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	106	1.76909460896	1.11082181226	visual	right	left	visual	NA	402.035222389	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	107	1.59553639102	0.563140267568	visual	right	left	tactile	NA	417.709866131	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	108	1.71474134299	1.42952815623	tactile	left	right	tactile	NA	384.781671397	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	109	1.71470085497	1.44495362396	tactile	right	right	visual	NA	464.913016651	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	110	2.63048947504	1.36167958902	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	111	1.27480094403	0.594786322522	tactile	left	left	visual	NA	579.963704164	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	112	1.44579827401	0.886312842222	tactile	left	right	visual	NA	473.658107512	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	113	1.59905242402	0.896293019576	visual	right	right	tactile	NA	399.45446304	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	114	1.59409003996	0.833161783258	visual	right	left	tactile	NA	514.061577385	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	115	1.55622185598	1.24618258966	tactile	right	left	visual	NA	390.041264007	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	116	1.49543278402	0.621195539301	visual	right	left	tactile	NA	502.049523348	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	117	1.42338518397	0.521568723435	visual	left	left	visual	NA	421.45970522	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	118	1.66072108399	0.630139369978	tactile	right	right	tactile	NA	405.43930768	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	119	1.41864121001	1.30223957174	visual	left	left	tactile	NA	353.804364917	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	7.30907648103	2	120	1.39424681099	1.30825098157	visual	right	left	visual	NA	461.124719062	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	121	5.55602007499	1.47432090723	visual	left	right	visual	NA	433.650961379	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	122	1.88455768197	1.03463702437	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	123	0.796509864973	1.14295667287	tactile	right	right	tactile	NA	470.610400778	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	124	3.29852610402	0.626311917008	tactile	left	right	visual	NA	602.989659586	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	125	1.54207790003	1.2274793651	visual	right	right	visual	NA	377.017382591	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	126	3.72295560199	0.963517672428	visual	right	left	visual	NA	340.425406233	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	127	1.61811186996	1.44432166801	tactile	right	left	tactile	NA	403.005511616	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	128	1.72561052098	0.951116647188	visual	left	right	tactile	NA	331.329913519	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	129	1.64684556401	1.15261825712	tactile	right	left	tactile	NA	305.13738055	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	130	1.74921789096	0.584898031547	tactile	right	left	visual	NA	488.801186148	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	131	1.679370414	0.669018860525	visual	left	left	tactile	NA	423.542169156	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	132	1.73703487898	0.827758935348	tactile	left	right	tactile	NA	391.853935318	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	133	1.413733327	1.02346084841	tactile	right	left	tactile	NA	348.375464207	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	134	1.46824792796	1.26782019836	tactile	right	right	tactile	NA	432.440179284	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	135	1.55619061296	0.855816661593	tactile	left	left	visual	NA	362.506497011	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	136	1.72270886804	1.06941893942	tactile	right	left	tactile	NA	400.772927271	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	137	1.52275487303	0.864380573025	visual	left	left	tactile	NA	396.039650659	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	138	1.56386974698	1.0994573217	visual	right	right	tactile	NA	420.84988195	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	139	1.60000892601	0.788272417898	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	140	0.788606196991	1.31758266083	visual	right	left	tactile	NA	413.410820882	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	141	1.29896263202	1.00088897544	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	142	1.00659850403	1.05808337575	tactile	left	left	tactile	NA	395.800741971	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	143	1.27603101399	1.33352081156	visual	left	left	tactile	NA	407.446888043	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	144	1.39894344704	0.763342481411	tactile	left	left	visual	NA	445.917983307	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	145	1.636937264	0.783693813078	visual	right	left	visual	NA	411.65528557	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	146	1.486891551	1.33539180431	tactile	left	right	tactile	NA	318.545606395	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	147	1.442575744	0.938174639122	tactile	left	left	visual	NA	466.654301563	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	148	1.55726566602	1.07235050032	tactile	right	right	visual	NA	399.047776358	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	149	2.93723789597	0.963199241624	tactile	right	right	tactile	NA	418.672088068	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	150	1.434695812	0.747984798031	tactile	left	right	tactile	NA	318.838438601	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	151	1.46015256899	1.30042101598	tactile	right	right	tactile	NA	263.734114647	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	152	1.52747105301	0.73741281416	tactile	left	left	visual	NA	440.162469517	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	153	1.48047213198	1.08586848741	visual	left	right	tactile	NA	369.838319253	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	154	1.71146008896	1.3028145172	tactile	left	left	tactile	NA	299.836153456	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	155	1.937235752	0.518735251165	tactile	right	left	tactile	NA	434.267547505	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	156	1.47524852003	0.994920816947	tactile	right	right	tactile	NA	349.496768671	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	157	1.671642581	0.766927157942	visual	left	right	visual	NA	451.450155699	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	158	1.50821055402	1.29680001149	visual	right	left	visual	NA	336.618103203	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	159	1.60360382503	1.25407206718	tactile	right	left	visual	NA	422.60609247	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	5.00336386904	2	160	4.18705306802	1.25109414473	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	1	253.412252216	0.905257702555	tactile	left	right	visual	NA	537.339710107	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	2	1.30591062899	0.718391745854	tactile	right	left	tactile	NA	374.433494755	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	3	1.30057025701	1.03367455194	visual	left	right	tactile	NA	342.353480752	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	4	1.40668736503	0.791165771097	tactile	right	left	tactile	NA	295.538353617	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	5	1.36707559496	1.02311862165	visual	left	left	visual	NA	374.093193968	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	6	1.39400965697	1.34757004285	visual	left	left	tactile	NA	406.692704826	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	7	2.00683745701	1.34314444293	visual	right	left	visual	NA	408.821580699	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	8	1.62561677903	1.20102950397	tactile	left	right	tactile	NA	363.317623734	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	9	1.521816149	1.01806923575	tactile	left	left	tactile	NA	326.629726915	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	10	1.39406646905	0.785039247129	tactile	right	left	visual	NA	351.669274503	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	11	1.62667521602	0.574734630082	tactile	right	catch	visual	NA	361.802567553	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	12	1.601297507	1.27867281007	visual	left	right	tactile	NA	337.246311596	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	13	2.88411183597	1.38750204645	visual	left	right	visual	NA	389.723268163	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	14	1.35379132099	1.10477028417	tactile	right	right	visual	NA	293.288967514	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	15	1.52248783899	0.577421434704	tactile	right	left	tactile	NA	333.801757952	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	16	1.60350969597	1.42804540983	tactile	left	left	tactile	NA	246.096940769	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	17	1.69741748105	1.44497385417	tactile	right	right	tactile	NA	298.423160508	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	18	1.71699549304	0.784018062809	visual	left	right	visual	NA	351.954466838	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	19	1.569795007	0.708757784326	visual	right	right	tactile	NA	375.823366281	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	20	1.39944726496	1.17154816932	tactile	right	left	visual	NA	245.962295332	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	21	1.628602585	0.574540482013	tactile	right	right	visual	NA	385.565729637	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	22	1.69595121301	1.01299849311	visual	right	left	tactile	NA	334.150796523	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	23	1.48426142201	1.39878475338	tactile	right	right	tactile	NA	252.661364269	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	24	1.73978881101	0.775030606277	visual	right	right	tactile	NA	368.114642391	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	25	1.66983717895	1.00932748987	tactile	right	left	tactile	NA	199.199827795	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	26	1.34501097602	1.37266188818	tactile	left	right	visual	NA	116.988626483	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	27	1.69518554799	0.761055297061	tactile	left	left	visual	NA	258.01645458	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	28	1.57933778799	1.39543324756	visual	right	left	visual	NA	207.785852079	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	29	1.562964026	0.763077764627	tactile	left	left	visual	NA	338.799335994	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	30	1.463410692	0.923049959523	tactile	left	left	visual	NA	331.724537129	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	31	1.60553425399	1.21450136793	visual	left	left	visual	NA	354.75324071	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	32	3.81343562005	0.720529535289	tactile	right	right	tactile	NA	284.573583398	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	33	1.45945581899	0.986710379062	visual	left	right	tactile	NA	367.430501559	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	34	6.162980097	0.88879902625	tactile	right	right	visual	NA	261.657884403	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	35	1.61960914597	1.48969943495	visual	right	right	tactile	NA	248.212361708	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	36	1.45303122897	0.590579562119	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	37	1.03132060898	1.2376812056	tactile	left	right	tactile	NA	394.516563101	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	38	1.73919214902	0.875737237032	visual	left	right	visual	NA	389.562736615	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	39	1.62562881899	1.47404604512	visual	left	left	visual	NA	349.73857156	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	35.882143376	3	40	1.65878293099	0.905497770119	visual	left	left	tactile	NA	519.080107508	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	41	3.71376295603	1.43622567129	visual	right	right	visual	NA	410.019623407	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	42	1.37542481604	0.866861118077	tactile	left	left	tactile	NA	389.021060604	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	43	1.32108746201	1.28500888942	visual	left	right	tactile	NA	326.952883217	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	44	1.13348353998	0.701437796815	tactile	left	left	visual	NA	391.662914888	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	45	1.15126553801	1.25061158883	visual	right	left	visual	NA	368.013186846	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	46	1.18930246402	0.945319025137	visual	right	right	visual	NA	277.308735531	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	47	1.25693359895	0.606665098763	tactile	left	right	tactile	NA	290.970983915	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.58768188796	3	48	1.20127051201	1.44568848809	visual	left	left	tactile	NA	337.46561961	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
